"No.","Time","Source","Destination","Protocol","Length","Window size value","Calculated window size"
"5571","38.548638645","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5573","38.560359647","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5575","38.574241449","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5577","38.585413846","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5580","38.602471629","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5582","38.614707984","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5584","38.626631535","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5586","38.638806507","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5588","38.650978404","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5590","38.663841726","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5592","38.675081586","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5594","38.687242882","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5596","38.699290625","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5598","38.711769769","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5600","38.723673652","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5602","38.736344915","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5604","38.747982600","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5606","38.759873029","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5608","38.772520897","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5610","38.784267828","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5612","38.796210915","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5614","38.808716277","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5616","38.820717634","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5618","38.833267018","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5620","38.844665779","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5622","38.856796004","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5625","38.875332480","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5627","38.887044786","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5629","38.899130941","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5631","38.911563817","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5633","38.923370960","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5635","38.936093942","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5637","38.947785433","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5639","38.959701091","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5641","38.972276765","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5643","38.984029546","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5645","38.996799553","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5647","39.008534190","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5649","39.020383883","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5651","39.033023145","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5653","39.044762992","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5655","39.056620629","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5657","39.069358135","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5659","39.081091681","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5661","39.092906859","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5663","39.105029202","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5665","39.117172165","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5667","39.129363648","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5670","39.147660997","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5672","39.160383684","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5674","39.172126127","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5676","39.183885750","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5678","39.195898288","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5680","39.208883109","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5682","39.220422079","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5684","39.232350399","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5686","39.244361885","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5688","39.256493513","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5690","39.268633191","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5692","39.281345331","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5694","39.293099665","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5696","39.304896178","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5698","39.316989306","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5700","39.329393167","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5702","39.342121867","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5704","39.353832499","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5706","39.365620386","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5708","39.378409327","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5710","39.389693650","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5712","39.401827297","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5715","39.420487416","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5717","39.432194210","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5719","39.444232216","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5721","39.456773695","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5723","39.468470691","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5725","39.480537811","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5727","39.492976769","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5729","39.504754577","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5731","39.516854699","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5733","39.529201837","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5735","39.541934340","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5737","39.553681761","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5739","39.565482963","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5741","39.577496683","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5743","39.591409501","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5745","39.601658263","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5747","39.614419796","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5749","39.626162579","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5751","39.637964732","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5753","39.650100912","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5755","39.662431826","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5757","39.674425939","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5760","39.692783822","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5762","39.705512214","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5764","39.717248040","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5766","39.729091629","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5768","39.740917920","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5770","39.753503562","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5772","39.765288302","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5774","39.778049504","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5776","39.789884158","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5778","39.802044277","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5780","39.813771065","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5782","39.825688685","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5784","39.837803592","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5786","39.850010215","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5788","39.862748093","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5790","39.874481365","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5792","39.886262662","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5794","39.898356462","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5796","39.910880813","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5798","39.923537344","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5800","39.935216257","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5802","39.946977603","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5805","39.965129199","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5807","39.977123092","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5809","39.989281934","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5811","40.001825477","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5813","40.015241716","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5815","40.025540712","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5817","40.037734910","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5819","40.049856572","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5821","40.062574523","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5823","40.074348162","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5825","40.086131410","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5827","40.098828381","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5829","40.110676080","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5831","40.123567630","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5833","40.134545955","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5835","40.146907471","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5837","40.159596600","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5839","40.171269724","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5841","40.183051019","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5843","40.195829230","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5845","40.207544141","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5847","40.220258505","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5850","40.237967319","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5852","40.249677682","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5854","40.261809373","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5856","40.274182887","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5858","40.285959833","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5860","40.298088609","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5862","40.310454890","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5864","40.323235785","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5866","40.334905343","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5868","40.346642524","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5870","40.358650934","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5872","40.370751447","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5874","40.382935326","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5876","40.395617299","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5878","40.407914059","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5880","40.419198501","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5882","40.431460568","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5884","40.444179610","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5886","40.455999897","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5888","40.467663010","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5890","40.480382663","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5892","40.491872281","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5895","40.510822713","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5897","40.522556149","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5899","40.534305771","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5901","40.546370489","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5903","40.558748031","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5905","40.571488346","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5907","40.583245983","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5909","40.595109351","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5911","40.607126538","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5913","40.628632621","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5915","40.631249560","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5917","40.643495921","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5919","40.655736057","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5921","40.667479300","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5923","40.680244479","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5925","40.691918021","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5927","40.703873843","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5929","40.716435770","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5931","40.733748603","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5933","40.740171173","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5935","40.752721448","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5937","40.764481713","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5940","40.783035483","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5942","40.794835963","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5944","40.806791604","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5946","40.818888508","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5948","40.831141288","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5950","40.843202968","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5952","40.855614715","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5954","40.868357140","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5956","40.879447490","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5958","40.891556235","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5960","40.904535637","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5962","40.916287757","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5964","40.928050427","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5966","40.940755553","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5968","40.952512431","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5970","40.964643211","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5972","40.976388227","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5974","40.988756913","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5976","41.001041780","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5978","41.012785755","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5980","41.024814893","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5982","41.037277405","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5985","41.055079385","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5987","41.067200016","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5989","41.079397350","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5991","41.092119989","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5993","41.103865286","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5995","41.115678128","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5997","41.129791425","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5999","41.140182908","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"6001","41.152338703","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"6003","41.164198059","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"6005","41.176404198","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"6007","41.189122612","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"6009","41.200417355","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"6011","41.212667245","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"6013","41.224645110","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"6015","41.237114174","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"6017","41.248889016","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"6019","41.261721912","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"6021","41.273315484","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"6023","41.285231240","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"6025","41.297950542","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"6027","41.309677213","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"6030","41.327734081","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"6032","41.339942758","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"6034","41.351883560","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
